komentar_bersih,prepos_text,polarity_score,sentiment,labeling_polarity,predicted_sentiment,sentimen_NaiveBayes
ganjar dong yesbrbranies mengomongnya memang mantab tapi actionnya kurangbrbrkalau ganjar seimbang apa yang beliau katakan beliau pasti kerjakan,"['ganjar', 'yesbrbranies', 'omong', 'mantab', 'actionnya', 'kurangbrbrkalau', 'ganjar', 'imbang', 'beliau', 'beliau', 'kerja']",1,positif,1,1,positif
ada analisis lain terkait pemilu presiden 2024 ini terkait paslon nomor urut 2 dan 3 ini yaitubrbrkemungkinan besar antara memilih paslon nomor 2 ataupun 3 adalah sama dengan memilih pak jokowibrbranalisis ini berdasarkan adanya dugaan sandiwara selekquotmusuhanquot antara pak jokowi dengan pdip yang belakangan ini dipertontonkan oleh kedua belah pihakbrbrberdasarkan dugaan tersebut bisa jadi ketika memilih paslon nomor 3 itu sama saja dengan memilih jokowi melalui pdipbrbrmemilih paslon nomor 2 sama dengan memilih jokowi melalui gibranbrbrpoint dari dugaan drama quotselekquot ini adalah kemungkinan besar untuk meneruskan kejayaan pak jokowi melalui pdip dan atau gibranbrbrdugaan itu diperkuat dengan tidak dipecatnya pak jokowi dari pdipbrbrmelihat perkembangan quotpergerakanquot yang sangat vulgar dari pak jokowi selama ini menguatkan dugaan bahwa pak jokowi lebih condong memilih melanjutkan gaya kekuasaannya melalui pdip dengan pdip menjadikan pak ganjar sebagai capresnya bukan pak mahfudbrbrlhoo kok bukan lebih condong ke gibran itulah strategi politik yang syarat akan quotdampak anginquot tak terlihat tapi terasabrbrkesimpulannya kemungkinan besar pilpres kali ini sebetulnya hanya ada dua kubu saja yaitu kubu nomor 1 yaitu anies muhaimin amin dengan kubu jokowibrbrtinggal masyarakat cerdas dalam memilih mana calon pemimpin yang benar layak untuk memimpin dalam memajukan dan memakmurkan indonesiabrbrcek ricek rekam jejak masing paslonbrbrlihat rekam gagasan masing paslonbrbrlihat rekam karya masing paslonbrbrlihat rekam prestasi masing paslonbrbrmana yang lebih besar potensi memajukan dan memakmurkan bangsa dan negara indonesiabrbrdan mana yang lebih potensial merusak bangsa dan negara indonesia demi kepentingan pribadikeluargagolongan tertentu sajabrbrhal yang tak kalah penting adalah jaga kerukunan dan kawal pemilu sampai akhir dengan laporkan serta sebarkan bukti asli jika ditemukan kecurangan,"['analisis', 'kait', 'milu', 'presiden', '2024', 'kait', 'paslon', 'nomor', 'urut', '2', '3', 'yaitubrbrkemungkinan', 'pilih', 'paslon', 'nomor', '2', '3', 'pilih', 'jokowibrbranalisis', 'dasar', 'duga', 'sandiwara', 'selekquotmusuhanquot', 'jokowi', 'pdip', 'tonton', 'belah', 'pihakbrbrberdasarkan', 'duga', 'pilih', 'paslon', 'nomor', '3', 'pilih', 'jokowi', 'pdipbrbrmemilih', 'paslon', 'nomor', '2', 'pilih', 'jokowi', 'gibranbrbrpoint', 'duga', 'drama', 'quotselekquot', 'terus', 'jaya', 'jokowi', 'pdip', 'gibranbrbrdugaan', 'kuat', 'pecat', 'jokowi', 'pdipbrbrmelihat', 'kembang', 'quotpergerakanquot', 'vulgar', 'jokowi', 'kuat', 'duga', 'jokowi', 'condong', 'pilih', 'lanjut', 'gaya', 'kuasa', 'pdip', 'pdip', 'jadi', 'ganjar', 'capresnya', 'mahfudbrbrlhoo', 'condong', 'gibran', 'strategi', 'politik', 'syarat', 'quotdampak', 'anginquot', 'terasabrbrkesimpulannya', 'pilpres', 'kali', 'kubu', 'kubu', 'nomor', '1', 'anies', 'muhaimin', 'amin', 'kubu', 'jokowibrbrtinggal', 'masyarakat', 'cerdas', 'pilih', 'calon', 'pimpin', 'layak', 'pimpin', 'maju', 'makmur', 'indonesiabrbrcek', 'ricek', 'rekam', 'jejak', 'paslonbrbrlihat', 'rekam', 'gagas', 'paslonbrbrlihat', 'rekam', 'karya', 'paslonbrbrlihat', 'rekam', 'prestasi', 'paslonbrbrmana', 'potensi', 'maju', 'makmur', 'bangsa', 'negara', 'indonesiabrbrdan', 'potensial', 'rusak', 'bangsa', 'negara', 'indonesia', 'penting', 'pribadikeluargagolongan', 'sajabrbrhal', 'kalah', 'jaga', 'rukun', 'kawal', 'milu', 'lapor', 'sebar', 'bukti', 'asli', 'temu', 'curang']",-25,negatif,-1,-1,negatif
pak prabowo aku padamu,"['prabowo', 'pada']",-3,negatif,-1,1,positif
mantap banget jawaban dari pak prabowo dan mas gibranbrgaspoll bro prabowo gibran untuk indonesia maju,"['mantap', 'banget', 'prabowo', 'mas', 'gibranbrgaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",6,positif,1,1,positif
gue mengakak waktu ganjar maju keinginannya tidak sesuai dengan kenyataan ngapai jahu cuma dengar keinginan rakyat brjawa tengah saja belum beres wkwkwk,"['gue', 'akak', 'ganjar', 'maju', 'ingin', 'sesuai', 'nyata', 'ngapai', 'jahu', 'dengar', 'rakyat', 'brjawa', 'beres', 'wkwkwk']",12,positif,1,1,positif
prabowo sebenarnya menahan malukerana memalukan,"['prabowo', 'tahan', 'malukerana', 'malu']",-3,negatif,-1,-1,negatif
ini pak anis menanggapi yang disampaikan pak ganjar sepertinya tanggapannya tidakmengenai yang disampaikanoleh pak ganjar,"['anis', 'tanggap', 'ganjar', 'tanggap', 'tidakmengenai', 'disampaikanoleh', 'ganjar']",10,positif,1,1,positif
sponsornya prabowokaco haha,"['sponsor', 'prabowokaco', 'haha']",2,positif,1,1,positif
sudah diramalkan alm gusdur prabowo jadi presiden,"['ramal', 'alm', 'gusdur', 'prabowo', 'presiden']",1,positif,1,1,positif
apa prabowo marahmarah terus ke apa anis kenapa apa,"['prabowo', 'marahmarah', 'anis']",0,netral,0,0,netral
gaspoll bro prabowogibran untuk indonesia maju,"['gaspoll', 'bro', 'prabowogibran', 'indonesia', 'maju']",0,netral,0,0,netral
prabowo tidak pandai merangkai kata yang manis seperti pak aniestapi apa yang disampaikan pak prabowo real,"['prabowo', 'pandai', 'rangkai', 'manis', 'aniestapi', 'prabowo', 'real']",1,positif,1,1,positif
prabowo is my next president,"['prabowo', 'is', 'my', 'next', 'president']",-2,negatif,-1,1,positif
saya tetap mendukung bpk ganjar pranowo dan mahfudbrsalam persaudaraan dari lumajang wonorejo,"['dukung', 'bpk', 'ganjar', 'pranowo', 'mahfudbrsalam', 'saudara', 'lumajang', 'wonorejo']",6,positif,1,1,positif
prabowo kelihatan enggak siap hambar minim argumentasi banyak waktu yang dibuang mengecewakan selalu enggak stabil emosi,"['prabowo', 'hambar', 'minim', 'argumentasi', 'buang', 'kecewa', 'stabil', 'emosi']",-7,negatif,-1,-1,negatif
ntt yang toleransi tinggi siap gas pak ganjar pranowo,"['ntt', 'toleransi', 'gas', 'ganjar', 'pranowo']",-2,negatif,-1,-1,negatif
teori tidak semudah realitanya sepertinya pak prabowo lebih pengalaman dalam masalah ham di papuabrbrpakganjar dan pak anis juga baikbrbrsemoga pak ganjar atau pak prabowo bisa menjadi presiden,"['teori', 'mudah', 'realitanya', 'prabowo', 'alam', 'ham', 'papuabrbrpakganjar', 'anis', 'baikbrbrsemoga', 'ganjar', 'prabowo', 'presiden']",9,positif,1,1,positif
pak ganjar sama cerdasnya pak anis tetapi pak ganjar lebih tenang santai dan tidak bawa perasaan dalam menjelaskan pak prabowo lain ditanya laain dijawab lucu kali menonton jawabannya pak probowo,"['ganjar', 'cerdas', 'anis', 'ganjar', 'tenang', 'santai', 'bawa', 'asa', 'prabowo', 'laain', 'lucu', 'kali', 'tonton', 'jawab', 'probowo']",4,positif,1,1,positif
gaspoll bro prabowo gibran untuk indonesia,"['gaspoll', 'bro', 'prabowo', 'gibran', 'indonesia']",0,netral,0,0,netral
prabowo kelihatan banget enggak cerdas brudah jelas yang diomongin pak anies tapi kenapa pak prabowo enggak paham please deh pak kenapa otaknya enggak jalan,"['prabowo', 'banget', 'cerdas', 'brudah', 'diomongin', 'anies', 'prabowo', 'paham', 'please', 'deh', 'otak', 'jalan']",-2,negatif,-1,-1,negatif
saluut dengan pak prabowo setiap debat capres selalu ikut dan alhasil rakyat pasti sudah cerdas untuk siapa yang pilihan mereka,"['saluut', 'prabowo', 'debat', 'capres', 'alhasil', 'rakyat', 'cerdas', 'pilih']",1,positif,1,1,positif
prabowo perekat bangsa yang sudah dewasa dalam berpolitik beliau enggak banyak retorika sudah jelas dan terbukti kerjanya,"['prabowo', 'rekat', 'bangsa', 'dewasa', 'politik', 'beliau', 'retorika', 'bukti', 'kerja']",0,netral,0,-1,negatif
paparan misi dan visi paling pragmatis adalah ganjar pranowo,"['papar', 'misi', 'visi', 'pragmatis', 'ganjar', 'pranowo']",1,positif,1,1,positif
dulu kerja keras dukung pak prabowo sekarang dukung amin,"['kerja', 'keras', 'dukung', 'prabowo', 'dukung', 'amin']",10,positif,1,1,positif
prabowo gibran untuk rakyat,"['prabowo', 'gibran', 'rakyat']",0,netral,0,1,positif
almgusdur pernah bilang bahwa prabowo akan jadi presiden,"['almgusdur', 'bilang', 'prabowo', 'presiden']",3,positif,1,1,positif
semangat ganjar mahfudciapp di menangkan,"['semangat', 'ganjar', 'mahfudciapp', 'menang']",4,positif,1,1,positif
praktek dan teori masalah negara sudah terbukti hanya presiden indonesia prabowo subianto,"['praktek', 'teori', 'negara', 'bukti', 'presiden', 'indonesia', 'prabowo', 'subianto']",0,netral,0,1,positif
anis prabowo sering enggak nyambung mereka cerdas cuma sering melenceng dari tema so the best still ganjarmahfud,"['anis', 'prabowo', 'nyambung', 'cerdas', 'lenceng', 'tema', 'so', 'the', 'best', 'still', 'ganjarmahfud']",0,netral,0,0,netral
prabowo jawabnya kayak enggak menyambung bagaimana sih lieur aink,"['prabowo', 'kayak', 'sambung', 'sih', 'lieur', 'aink']",-9,negatif,-1,-1,negatif
jadi mengakak sendiri pas pak prabowo dan pak anies saling serang kata pak ganjar saling menagih janji,"['akak', 'pas', 'prabowo', 'anies', 'serang', 'ganjar', 'tagih', 'janji']",-2,negatif,-1,1,positif
presiden republik indonesia prabowo subianto,"['presiden', 'republik', 'indonesia', 'prabowo', 'subianto']",3,positif,1,1,positif
mendengar pak ganjar bicaramaap2 seribu maapseperti yang bicara di agamakristensodara sodara,"['dengar', 'ganjar', 'bicaramaap2', 'ribu', 'maapseperti', 'bicara', 'agamakristensodara', 'sodara']",4,positif,1,1,positif
ganjar,['ganjar'],2,positif,1,1,positif
pak anis cerdas dari pada prabowo dan ganjar,"['anis', 'cerdas', 'prabowo', 'ganjar']",2,positif,1,1,positif
dulu dukung prabowo sandi pasangan keren dan berwibawa tapi sayang kali ini saya justru sedih dan kasihan melihat pak prabowo seperti tidak jadi dirinya sendiri lagi raut wajahnya seperti takut2 mau menyampaikan sesuatu memuji2 penguasa saat ini entahlah yang jelas kali ini betulbetul jatuh cinta dengan pak anies meski orangorang bilang hanya pandai bicara tapi justru kecakapan dalam berbicara berkomunikasi adalah kelebihan beliau the best pak anies semoga allah ridho pak anies,"['dukung', 'prabowo', 'sandi', 'pasang', 'keren', 'wibawa', 'sayang', 'kali', 'sedih', 'kasihan', 'prabowo', 'raut', 'wajah', 'takut2', 'memuji2', 'kuasa', 'kali', 'betulbetul', 'jatuh', 'cinta', 'anies', 'orangorang', 'bilang', 'pandai', 'bicara', 'cakap', 'bicara', 'komunikasi', 'lebih', 'beliau', 'the', 'best', 'anies', 'moga', 'allah', 'ridho', 'anies']",10,positif,1,1,positif
saya sangat segan dan hormat pada pak prabowo tapi melihat beliau yang selalu memuji2 pemerintah sekarang dan melihat beliau seperti tidak menjadi dirinya sendiri membuat saya kecewa satu2nya capres yang berwibawa yang saya lihat disini adalah pak anies rasyid baswedan,"['segan', 'hormat', 'prabowo', 'beliau', 'memuji2', 'perintah', 'beliau', 'kecewa', 'satu2nya', 'capres', 'wibawa', 'lihat', 'anies', 'rasyid', 'baswedan']",3,positif,1,1,positif
saya tim inti prabowo sandiliat gayanya prabowo aneh sepertinya enggak boleh ada capres yang cerdas kalo bisa main mata apalagi anak buahnya 02 yang di bpk digeledah kpk,"['tim', 'inti', 'prabowo', 'sandiliat', 'gaya', 'prabowo', 'aneh', 'capres', 'cerdas', 'kalo', 'main', 'mata', 'anak', 'buah', '02', 'bpk', 'geledah', 'kpk']",-13,negatif,-1,-1,negatif
ya allah mudahankan presiden indonesia prabowo subianto 2 periode amin ya allah,"['ya', 'allah', 'mudahankan', 'presiden', 'indonesia', 'prabowo', 'subianto', '2', 'periode', 'amin', 'ya', 'allah']",21,positif,1,1,positif
mantap prabowo bisa bahasa paham geopolitik wes paket komplit,"['mantap', 'prabowo', 'bahasa', 'paham', 'geopolitik', 'wes', 'paket', 'komplit']",5,positif,1,1,positif
melihat debat prabowo kualitas nya kok paling lemah dibanding capres lain,"['debat', 'prabowo', 'kualitas', 'nya', 'lemah', 'banding', 'capres']",8,positif,1,1,positif
ini ganjar keren juga sih visi misinya kayaknya nomor 2 yang sudah gue coret deh,"['ganjar', 'keren', 'sih', 'visi', 'misi', 'kayak', 'nomor', '2', 'gue', 'coret', 'deh']",2,positif,1,1,positif
all ini prabowo gibran brgaspoll bro prabowo gibran untuk indonesia maju,"['all', 'prabowo', 'gibran', 'brgaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",0,netral,0,0,netral
jawaban prabowo dipertanyakan ham amplop a saja sudah ngawur karena tidak survey ketempat langsung tanya sama masyarakat disitu tidak seperti pakganjar langsung ke lokasi konyol bahas bawabawa pakjokowi,"['prabowo', 'ham', 'amplop', 'a', 'ngawur', 'survey', 'tempat', 'langsung', 'masyarakat', 'situ', 'pakganjar', 'langsung', 'lokasi', 'konyol', 'bahas', 'bawabawa', 'pakjokowi']",5,positif,1,1,positif
prabowo sekali menghianati pendukung nya akan tetap seperti itu trus,"['prabowo', 'menghianati', 'dukung', 'nya', 'trus']",4,positif,1,1,positif
bismillah prabowo menang pilih pemimpin melalui bukti nyata bukan hanya sekedar janji,"['bismillah', 'prabowo', 'menang', 'pilih', 'pimpin', 'bukti', 'nyata', 'dar', 'janji']",0,netral,0,1,positif
prabowo gibran likee,"['prabowo', 'gibran', 'likee']",0,netral,0,0,netral
pak ganjar jangan lupakan soal e ktp ya pak sama 1 lagi ruu penyitaan aset kemarin sudah diajukan oleh pemernth tapi kenapa kok enggak ada pembhsan lebih lanjut ya di dpr padahal di dpr kan banya anggota yang brsal dari partai bapak,"['ganjar', 'lupa', 'e', 'ktp', 'ya', '1', 'ruu', 'sita', 'aset', 'kemarin', 'aju', 'pemernth', 'pembhsan', 'ya', 'dpr', 'dpr', 'banya', 'anggota', 'brsal', 'partai']",2,positif,1,1,positif
pak prabowo mungkin tidak sepintar pak anies yang mengomong tentang demokrasi tetapi pak prabowo adalah orang yang jujur mengatakan realitakenyataan yang terjadi di lapangan tentang proses terpilihnya pak anies sebagai gubernur jakarta,"['prabowo', 'pintar', 'anies', 'omong', 'demokrasi', 'prabowo', 'orang', 'jujur', 'realitakenyataan', 'lapang', 'proses', 'pilih', 'anies', 'gubernur', 'jakarta']",1,positif,1,1,positif
berlinapermatasari24 tolong di tonton dulu topik demokrasi yang dikatakan oleh anies dan dijawab prabowo dan baca yang saya tulis biar anda mengerti maksud saya bukan kinerjanya anies saya bilang itu tentang demokrasi proses pemilihan gubernur anies,"['berlinapermatasari24', 'tolong', 'tonton', 'topik', 'demokrasi', 'anies', 'prabowo', 'baca', 'tulis', 'biar', 'erti', 'maksud', 'kerja', 'anies', 'bilang', 'demokrasi', 'proses', 'pilih', 'gubernur', 'anies']",0,netral,0,1,positif
anis juara 1 lomba debat tapi presidennya pak prabowo,"['anis', 'juara', '1', 'lomba', 'debat', 'presiden', 'prabowo']",6,positif,1,1,positif
bismillah prabowo br3x setia dukung prabowo,"['bismillah', 'prabowo', 'br3x', 'setia', 'dukung', 'prabowo']",4,positif,1,1,positif
yang dukung prabowo gibranbrcobak like absen dari mana aja,"['dukung', 'prabowo', 'gibranbrcobak', 'like', 'absen', 'aja']",2,positif,1,1,positif
all ini prabowo gibran,"['all', 'prabowo', 'gibran']",0,netral,0,0,netral
pokok nya prabowo gibran,"['pokok', 'nya', 'prabowo', 'gibran']",0,netral,0,1,positif
no urut 2 tetap tenang kontrol kuat tetap kawal prabowo gibran,"['no', 'urut', '2', 'tenang', 'kontrol', 'kuat', 'kawal', 'prabowo', 'gibran']",2,positif,1,-1,negatif
usahlah pak ganjar pulang saja tidur dirumah wkwk ini ajang tagih janji pak anis dan pak prabowo wkwkwkwkw,"['usah', 'ganjar', 'pulang', 'tidur', 'rumah', 'wkwk', 'ajang', 'tagih', 'janji', 'anis', 'prabowo', 'wkwkwkwkw']",-6,negatif,-1,-1,negatif
prabowo oke,"['prabowo', 'oke']",2,positif,1,1,positif
dulu saya pilih prabowo tetapi sekarang saya pindah ke anies aja bismillahbrbrsebenarnya kalau wakilnya bukan gibran hampir tahun ini saya pilih sampean pak prabowobrbrbukan saya enggak suka sama gibran tapi enggak suka saja sama caranya jadi calon dengan merubah peraturan persyaratan batas umur secara tiba nih lagi debat cawapres ditiadakanbrbrterima kasih,"['pilih', 'prabowo', 'pindah', 'anies', 'aja', 'bismillahbrbrsebenarnya', 'wakil', 'gibran', 'pilih', 'sampean', 'prabowobrbrbukan', 'suka', 'gibran', 'suka', 'calon', 'rubah', 'atur', 'syarat', 'batas', 'umur', 'nih', 'debat', 'cawapres', 'ditiadakanbrbrterima', 'kasih']",-2,negatif,-1,1,positif
prabowo paling ikhlas kata gus dur,"['prabowo', 'ikhlas', 'gus', 'dur']",4,positif,1,1,positif
aku sama pak anies pak prabowo tapi kecewa sama cawapres prabowo,"['anies', 'prabowo', 'kecewa', 'cawapres', 'prabowo']",0,netral,0,1,positif
angkuh banget pak prabowo astagfirullah dulu salah pilih,"['angkuh', 'banget', 'prabowo', 'astagfirullah', 'salah', 'pilih']",-6,negatif,-1,-1,negatif
pak prabowo sudah masanya duduk di rumah saja logikanya sudah mulai mandeg enggak bisa mikir,"['prabowo', 'masa', 'duduk', 'rumah', 'logika', 'mandeg', 'mikir']",2,positif,1,1,positif
anies ganjar pintar cerita tidak ada yang ber bobot saya di papua daerah pegunungan ini kab paniai internet lancar jokowi jago prabowo lanjutkan progam jokowi,"['anies', 'ganjar', 'pintar', 'cerita', 'ber', 'bobot', 'papua', 'daerah', 'gunung', 'kab', 'paniai', 'internet', 'lancar', 'jokowi', 'jago', 'prabowo', 'lanjut', 'progam', 'jokowi']",-1,negatif,-1,-1,negatif
soal bicara mudah tinvgal buka mulit yang pemting bosa kerkabrprabowolahyg bisa kerja,"['bicara', 'mudah', 'tinvgal', 'buka', 'mulit', 'pemting', 'bosa', 'kerkabrprabowolahyg', 'kerja']",5,positif,1,1,positif
anak muda al ini prabowo,"['anak', 'muda', 'al', 'prabowo']",-5,negatif,-1,-1,negatif
pak prabowo dsentil balik sama pak anies,"['prabowo', 'dsentil', 'anies']",0,netral,0,1,positif
prestasi ganjar sama mahfud apa ya jateng provinsi termiskin di pulau jawa kasus wadas mengutamkn pekerja asing dan meremehkn pkerja dalam negeri mahfud buat hukum tak menentu ee mau mengurus indonesia bahayaa ta,"['prestasi', 'ganjar', 'mahfud', 'ya', 'jateng', 'provinsi', 'miskin', 'pulau', 'jawa', 'wadas', 'mengutamkn', 'kerja', 'asing', 'meremehkn', 'pkerja', 'negeri', 'mahfud', 'hukum', 'tentu', 'ee', 'urus', 'indonesia', 'bahayaa', 'ta']",-3,negatif,-1,-1,negatif
pidato prtama anis langsung menyinggung cawapresnyia prabowocie cieeapaan,"['pidato', 'prtama', 'anis', 'langsung', 'singgung', 'cawapresnyia', 'prabowocie', 'cieeapaan']",-1,negatif,-1,-1,negatif
heran yang pilih prabowo suka dari apanya sih banyak e nya enggak bisa jawab,"['heran', 'pilih', 'prabowo', 'suka', 'apa', 'sih', 'e', 'nya']",-2,negatif,-1,-1,negatif
prabowo gibran the best,"['prabowo', 'gibran', 'the', 'best']",0,netral,0,0,netral
semoga ganjar bisa menjadi ri1 untuk gerak lebih cepat menuju indonesia lebih maju,"['moga', 'ganjar', 'ri1', 'gerak', 'cepat', 'indonesia', 'maju']",3,positif,1,1,positif
lihat bagaimana hebatnya pak anies membalas sindiran prabowo,"['lihat', 'hebat', 'anies', 'balas', 'sindir', 'prabowo']",-2,negatif,-1,-1,negatif
tetap pak prabowo amp gibran,"['prabowo', 'amp', 'gibran']",0,netral,0,1,positif
tunjukkan visi misi kalian saat ini waktunya prabowo gibran untuk indonesia maju,"['tunjuk', 'visi', 'misi', 'prabowo', 'gibran', 'indonesia', 'maju']",2,positif,1,1,positif
rakyat selalu bersama apa wowo semoga apa wowo bisa menang 1 putaran amin brgaspoll bro prabowo gibran untuk indonesia maju,"['rakyat', 'wowo', 'moga', 'wowo', 'menang', '1', 'putar', 'amin', 'brgaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",0,netral,0,1,positif
dnger anis mengomong kita serasa lagi kuliah dnger pak ganjar mengomong kita terkagum2 tapi ingat prabowoadalah orang yang sangat ikhlas memperjuangkan nasib bangsa ini,"['dnger', 'anis', 'omong', 'serasa', 'kuliah', 'dnger', 'ganjar', 'omong', 'terkagum2', 'prabowoadalah', 'orang', 'ikhlas', 'juang', 'nasib', 'bangsa']",-3,negatif,-1,-1,negatif
wowo manusia paling ambisius penasaran ingin berkuasa walau minim gagasan yang penting bisa berkuasa tunjukkan pada kita apa prestasi prabowo untuk negeri ini,"['wowo', 'manusia', 'ambisius', 'penasaran', 'kuasa', 'minim', 'gagas', 'kuasa', 'tunjuk', 'prestasi', 'prabowo', 'negeri']",3,positif,1,1,positif
pak prabowo presidenku selanjutnya amin br,"['prabowo', 'presiden', 'amin', 'br']",3,positif,1,1,positif
prabowobali,['prabowobali'],0,netral,0,0,netral
prabowo masih suka emosi berarti gemoy santuy cuma kedok doang,"['prabowo', 'suka', 'emosi', 'gemoy', 'santuy', 'kedok', 'doang']",1,positif,1,-1,negatif
enggak perlu banyak omong tp kenyataan yang ada besok kalau prabowo dadi yess,"['omong', 'tp', 'nyata', 'besok', 'prabowo', 'dadi', 'yess']",-2,negatif,-1,-1,negatif
prabowo emosian,"['prabowo', 'emosi']",-1,negatif,-1,-1,negatif
bismillah ya allah semoga sekarang apa wowo presiden brgaspoll bro prabowo gibran untuk indonesia maju,"['bismillah', 'ya', 'allah', 'moga', 'wowo', 'presiden', 'brgaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",17,positif,1,1,positif
jujur untuk debat kali ini pemainnya hanya anies dan ganjar untuk prabowo hanya pemanis acara,"['jujur', 'debat', 'kali', 'main', 'anies', 'ganjar', 'prabowo', 'man', 'acara']",7,positif,1,1,positif
apa gemoy ku apapun tetap bpa wowo dihati brgaspoll bro prabowo gibran untuk indonesia maju,"['gemoy', 'ku', 'apa', 'bpa', 'wowo', 'hati', 'brgaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",-3,negatif,-1,-1,negatif
mantapp prabowo gibran pasti bisa gasspoll bro,"['mantapp', 'prabowo', 'gibran', 'gasspoll', 'bro']",0,netral,0,0,netral
prabowo cuma melawak,"['prabowo', 'lawak']",0,netral,0,0,netral
gemoyqu prabowo gibran selalu dihati brgaspoll bro prabowo gibran untuk indonesia maju,"['gemoyqu', 'prabowo', 'gibran', 'hati', 'brgaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",0,netral,0,0,netral
prabowo mantab,"['prabowo', 'mantab']",0,netral,0,1,positif
semangat pak gemoyy dan mas gibran kalian hebat kok brbrgaspoll bro prabowo dan gibran untuk indonesia maju,"['semangat', 'gemoyy', 'mas', 'gibran', 'hebat', 'brbrgaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",3,positif,1,1,positif
ringkasan debat semoga bermanfaatbrbr visi misi anies baswedan anies baswedan menanggapi jawaban prabowo mengenai konflik papua anies baswedan jawaban mengenai kasus persekusi diskriminasi terhadap suatu kelompok ganjar bertanya ke prabowo mengenai mkmk jawaban anies baswedan mengenai demokrasi ltltlt wajib tontonbrbr anies baswedan bertanya ke prabowo mengenai pencalonan cawapres 02 bermasalah secara etika dari mkmk ltltlt wajib tontonbrbr ganjar bertanya ke anies baswedan mengenai ikn jawaban anies baswedan mengenai ikn anies baswedan ditanya prabowo mengenai polusi jakarta ganjar bertanya ke prabowo mengenai ham anies baswedan bertanya ke ganjar mengenai keadilan dari peristiwa kanjuruan dan km0 pesan penutup anies baswedan,"['ringkas', 'debat', 'moga', 'bermanfaatbrbr', 'visi', 'misi', 'anies', 'baswedan', 'anies', 'baswedan', 'tanggap', 'prabowo', 'konflik', 'papua', 'anies', 'baswedan', 'persekusi', 'diskriminasi', 'kelompok', 'ganjar', 'prabowo', 'mkmk', 'anies', 'baswedan', 'demokrasi', 'ltltlt', 'wajib', 'tontonbrbr', 'anies', 'baswedan', 'prabowo', 'calon', 'cawapres', '02', 'masalah', 'etika', 'mkmk', 'ltltlt', 'wajib', 'tontonbrbr', 'ganjar', 'anies', 'baswedan', 'ikn', 'anies', 'baswedan', 'ikn', 'anies', 'baswedan', 'prabowo', 'polusi', 'jakarta', 'ganjar', 'prabowo', 'ham', 'anies', 'baswedan', 'ganjar', 'adil', 'peristiwa', 'kanjuruan', 'km0', 'pesan', 'tutup', 'anies', 'baswedan']",-4,negatif,-1,1,positif
gaspol bro prabowo gibran untuk indonesia maju yes kita bisa menang,"['gaspol', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju', 'yes', 'menang']",2,positif,1,1,positif
yang pantas jadi pemimpin harus cerdas dan kuat seperti ganjar pranowo dan mahfud md merekalah yang terbaik bagi bangsa indonesia,"['pimpin', 'cerdas', 'kuat', 'ganjar', 'pranowo', 'mahfud', 'md', 'baik', 'bangsa', 'indonesia']",3,positif,1,1,positif
prabowo presiden prabowo,"['prabowo', 'presiden', 'prabowo']",3,positif,1,1,positif
prabowo menampak bebal nyadan otoriternyamengerikan kalo dia jadi presiden,"['prabowo', 'tampak', 'bebal', 'nyadan', 'otoriternyamengerikan', 'kalo', 'presiden']",-2,negatif,-1,-1,negatif
tetap pak prabowo bissmilaah,"['prabowo', 'bissmilaah']",0,netral,0,1,positif
gaspol bro prabowo gibran untuk indonesia majubrsiap kawal no 2 sampai jadi presiden lanjutkan program pak jokowi bawa perubahan indonesia lebih maju,"['gaspol', 'bro', 'prabowo', 'gibran', 'indonesia', 'majubrsiap', 'kawal', 'no', '2', 'presiden', 'lanjut', 'program', 'jokowi', 'bawa', 'ubah', 'indonesia', 'maju']",-3,negatif,-1,1,positif
anies terlalu banyak berbicara gagasan dengan nada provokatifbrprabowo terlalu banyak bercanda dan poinnya kurang jelas brganjar terlalu overproud dengan pengalaman jabatannya dan terlihat sedikit takut menyampaikan argumen,"['anies', 'bicara', 'gagas', 'nada', 'provokatifbrprabowo', 'canda', 'poin', 'brganjar', 'overproud', 'alam', 'jabat', 'takut', 'argumen']",-8,negatif,-1,-1,negatif
pak prabowo dan mas gibran santuy tapi berkelas brgaspoll bro prabowo gibran untuk indonesia maju,"['prabowo', 'mas', 'gibran', 'santuy', 'kelas', 'brgaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",-3,negatif,-1,0,netral
mantap banget pak prabowo bisa yokkbrbrgaspoll bro prabowo gibran untuk indonesia maju,"['mantap', 'banget', 'prabowo', 'yokkbrbrgaspoll', 'bro', 'prabowo', 'gibran', 'indonesia', 'maju']",6,positif,1,1,positif
ganjar mahfud ri 1,"['ganjar', 'mahfud', 'ri', '1']",2,positif,1,1,positif
