komentar_bersih,prepos_text,polarity_score,sentiment,labeling_polarity,predicted_sentiment,sentimen_NaiveBayes
yang berkomentar semuanya tentang anis,"['komentar', 'anis']",0,netral,0,1,positif
anies isthe bestasam sulfat teriak saja wkwkwk,"['anies', 'isthe', 'bestasam', 'sulfat', 'teriak', 'wkwkwk']",1,positif,1,1,positif
beradab bijak cerdas anies baswedan presidenku amin,"['adab', 'bijak', 'cerdas', 'anies', 'baswedan', 'presiden', 'amin']",5,positif,1,1,positif
saking pinternya berencana dan memikirkan kemajuan sampai lupa untuk bertindak,"['saking', 'pinternya', 'rencana', 'pikir', 'maju', 'lupa', 'tindak']",-5,negatif,-1,-1,negatif
hidup aniess,"['hidup', 'aniess']",-2,negatif,-1,-1,negatif
dari ke tiga calon presiden hanya pak anies yang paling bagus mengucapkan salam dari segi makhorijul hurufnya amin,"['calon', 'presiden', 'anies', 'bagus', 'salam', 'segi', 'makhorijul', 'huruf', 'amin']",-3,negatif,-1,1,positif
pendukung wowo lucu tiap wowo mengomong sorak dibalas anies mingkem,"['dukung', 'wowo', 'lucu', 'wowo', 'omong', 'sorak', 'balas', 'anies', 'mingkem']",-4,negatif,-1,-1,negatif
seandainya seluruh rakyat indonesia bisa mencerna seperti orangorang yang pada berkomentar di sini pasti akan tertuju pada satu pilihan siapa yang terhebat tapi sayang di luar sana masih banyak orang yang tidak mengerti dan faham mana yang terbaik,"['anda', 'rakyat', 'indonesia', 'cerna', 'orangorang', 'komentar', 'pilih', 'hebat', 'sayang', 'orang', 'erti', 'faham', 'baik']",-6,negatif,-1,-1,negatif
saya dulunya pendukung prabowo tapi sekarang saya lebih memilih pak anies karena jika kita ingin melihat apa yang akan terjadi di masa depan tentu jawabanya tidak satu orang pun yang tau tapi semua pasti tau jejak rekam masa lalu bisa jadi bahan pertimbangan untuk melihat apa yang akan terjadi di masa depan href,"['dulunya', 'dukung', 'prabowo', 'pilih', 'anies', 'jawabanya', 'orang', 'tau', 'tau', 'jejak', 'rekam', 'bahan', 'timbang', 'href']",-10,negatif,-1,-1,negatif
mas anis wawasannya luas dan emosinya bagus terkendalibrprabowo emosinya meledak ledakgak bagus jadi pemimpin negara,"['mas', 'anis', 'wawas', 'luas', 'emosi', 'bagus', 'terkendalibrprabowo', 'emosi', 'ledak', 'ledakgak', 'bagus', 'pimpin', 'negara']",-7,negatif,-1,-1,negatif
semoga pilpres tahun 2024berjalan dengan lancar dan aman segala sesuatu nyamudah2an lebih transparanjangan sampai lagi kita rasakan seperti yang sudah2 apa lagi sampai ada korban yang tibatiba dan tidak jelas seoerti tahun sebelum nya,"['moga', 'pilpres', '2024berjalan', 'lancar', 'aman', 'nyamudah2an', 'transparanjangan', 'rasa', 'sudah2', 'korban', 'tibatiba', 'seoerti', 'nya']",-3,negatif,-1,-1,negatif
yaallah menangkan lah anies,"['yaallah', 'menang', 'anies']",-1,negatif,-1,-1,negatif
insya allah makin yakin dengan amin 2024 berkelas banget jawaban dari pak anies,"['insya', 'allah', 'amin', '2024', 'kelas', 'banget', 'anies']",3,positif,1,1,positif
sih anis paaling lawak di kantor gunernur saja aspirasi rakyat di tutup,"['sih', 'anis', 'paaling', 'lawak', 'kantor', 'gunernur', 'aspirasi', 'rakyat', 'tutup']",-2,negatif,-1,-1,negatif
pak anis layak untuk diberikan mandat presiden 2024,"['anis', 'layak', 'mandat', 'presiden', '2024']",1,positif,1,1,positif
buzzer anis meledak banyak,"['buzzer', 'anis', 'ledak']",-4,negatif,-1,-1,negatif
kenapa di sini pendukung anies semua yabrdisini basis anis br,"['dukung', 'anies', 'yabrdisini', 'basis', 'anis', 'br']",4,positif,1,1,positif
akui saja memang pak anies yang terbaik,"['aku', 'anies', 'baik']",3,positif,1,1,positif
lebih tepatnya di seluruh indonesia sih basis pak anies,"['tepat', 'indonesia', 'sih', 'basis', 'anies']",0,netral,0,1,positif
lah mau bagaimana memang kalau di lihat anis memang orangya cerdas dari yang lain,"['lihat', 'anis', 'orangya', 'cerdas']",3,positif,1,1,positif
percaya diri amat loh anjing brgua kagak mau ngakuin anis bremang di mata loh anis bagus pemimpin nyabrmenurut gue anis itu pintar dan cerdasbrtapi pintar bohong dan ngibulin rakyat,"['percaya', 'loh', 'anjing', 'brgua', 'kagak', 'ngakuin', 'anis', 'bremang', 'mata', 'loh', 'anis', 'bagus', 'pimpin', 'nyabrmenurut', 'gue', 'anis', 'pintar', 'cerdasbrtapi', 'pintar', 'bohong', 'ngibulin', 'rakyat']",-14,negatif,-1,-1,negatif
rakhamarucerdas apa anisbrcerdas ngibulin rakyat cerdas menipu bangsa,"['rakhamarucerdas', 'anisbrcerdas', 'ngibulin', 'rakyat', 'cerdas', 'tipu', 'bangsa']",0,netral,0,1,positif
cerdas tegas dan santun amin,"['cerdas', 'santun', 'amin']",2,positif,1,1,positif
maju prabowojawaban bapak keluar dari hati bapak yang ingin membangun bangsa indonesia yang majemuk samarata tanpa membedakan suku ras dan agamamaju pak,"['maju', 'prabowojawaban', 'hati', 'bangun', 'bangsa', 'indonesia', 'majemuk', 'samarata', 'beda', 'suku', 'ras', 'agamamaju']",-2,negatif,-1,-1,negatif
saya hanya bisa geleng2 mendengar pertanyaan pak prabowo mengenai polusi pada pak anies pertanyaan beliau selalu menjatuhkan tidak terima atas jawaban pak anis yang sesuai data dalam hal ini pak ganjar lebih baik dibanding pak prabowobrinsyaallah pak anies presiden 2024,"['geleng2', 'dengar', 'prabowo', 'polusi', 'anies', 'beliau', 'jatuh', 'terima', 'anis', 'sesuai', 'data', 'ganjar', 'banding', 'prabowobrinsyaallah', 'anies', 'presiden', '2024']",3,positif,1,1,positif
anies selalu tau harus berapa point enggak au dan cerdas,"['anies', 'tau', 'point', 'au', 'cerdas']",-4,negatif,-1,1,positif
tetap yakin pilih pak anies baswedan,"['pilih', 'anies', 'baswedan']",-2,negatif,-1,1,positif
duh kok jadi khawatir jika prabowogibran pimpin indonesia 2024 karena visi dan misi enggak jelas banget sih kok begitu banget,"['duh', 'khawatir', 'prabowogibran', 'pimpin', 'indonesia', '2024', 'visi', 'misi', 'banget', 'sih', 'banget']",-4,negatif,-1,-1,negatif
pakak anis memang sangatsangat pintar cerdaa dan berwibawa bismillahirrahmanirrahim semoga ri di pimpin oleh orang cerdas yaitu bapak anies rasyid baswedan 01 amin ri 1,"['pakak', 'anis', 'sangatsangat', 'pintar', 'cerdaa', 'wibawa', 'bismillahirrahmanirrahim', 'moga', 'ri', 'pimpin', 'orang', 'cerdas', 'anies', 'rasyid', 'baswedan', '01', 'amin', 'ri', '1']",1,positif,1,1,positif
seviaelviana1sama kayak anda cerdas bicara tapi tidak melihat faktaquotnya punya hp gunain lihat sendiri kalo memang amburadul kok bisa sih dapat penghargaan dalam dan luar negeribuka mata buka hati,"['seviaelviana1sama', 'kayak', 'cerdas', 'bicara', 'faktaquotnya', 'hp', 'gunain', 'lihat', 'kalo', 'amburadul', 'sih', 'harga', 'negeribuka', 'mata', 'buka', 'hati']",-4,negatif,-1,-1,negatif
yang dianggap orangorang pakai politik identitas eh kok malah jadi pelopor mampu memberikan hak dan izin untuk mendirikan rumah ibadah beda agama bravo pak anies,"['anggap', 'orangorang', 'pakai', 'politik', 'identitas', 'eh', 'pelopor', 'hak', 'izin', 'diri', 'rumah', 'ibadah', 'beda', 'agama', 'bravo', 'anies']",-4,negatif,-1,-1,negatif
harryyanto00bapak mu ngibul gue remaja gereja di jakarta semenjak pak anis menjabat urusan terkait kegerejaan sangat mudah lu orang luar jakarta tau apa kebanyakan menonton hoak sihh,"['harryyanto00bapak', 'mu', 'ngibul', 'gue', 'remaja', 'gereja', 'jakarta', 'semenjak', 'anis', 'jabat', 'urus', 'kait', 'gereja', 'mudah', 'lu', 'orang', 'jakarta', 'tau', 'banyak', 'tonton', 'hoak', 'sihh']",-11,negatif,-1,-1,negatif
harryyanto00 itu real bro saya sering ikuti channel youtube pemprov dki bahkan sekolah kristen pun dibebaskan dari beban membangun jalan dan trotoar melihat mereka tidak cukup dana bagi pak anies infrastruktur pendidikan harus dibantu karena bukan untuk tujuan komersil,"['harryyanto00', 'real', 'bro', 'ikut', 'channel', 'youtube', 'pemprov', 'dki', 'sekolah', 'kristen', 'bebas', 'beban', 'bangun', 'jalan', 'trotoar', 'dana', 'anies', 'infrastruktur', 'didik', 'bantu', 'tuju', 'komersil']",-5,negatif,-1,1,positif
harryyanto00kasihan sekali korban hoax penerima bansos ya bangun sodara sadarlah dan berusahalah untuk lebih bermanfaat,"['harryyanto00kasihan', 'korban', 'hoax', 'terima', 'bansos', 'ya', 'bangun', 'sodara', 'sadar', 'usaha', 'manfaat']",0,netral,0,1,positif
betul indonesia butuh sumur resapan dan harus tebang pohon seindonesia dan peti mati,"['indonesia', 'butuh', 'sumur', 'resap', 'tebang', 'pohon', 'indonesia', 'peti', 'mati']",-10,negatif,-1,-1,negatif
n0 2 memang tidak jago bicara tapi bicaranya keluar dari hatinya bukan hafalanbeda dengan calon 01 dan 03 yang memang jago bicara tapi tidak terbukti dan bisanya cuma menjelekkan pemerentahan jokowiprabowo pasti satu putaran,"['n0', '2', 'jago', 'bicara', 'bicara', 'hati', 'hafalanbeda', 'calon', '01', '03', 'jago', 'bicara', 'bukti', 'bisa', 'jelek', 'entah', 'jokowiprabowo', 'putar']",-5,negatif,-1,-1,negatif
saidkerja prabowo sudah kayak enggak mungkin cari hartadia ingin sisa hidupnya mengabdikan diri untuk rakyat dan bangsabeda dengan yang sebelah buat modal harus korupsi dulu partainya iya kaann prabowo satu putaran,"['saidkerja', 'prabowo', 'kayak', 'cari', 'hartadia', 'sisa', 'hidup', 'abdi', 'rakyat', 'bangsabeda', 'belah', 'modal', 'korupsi', 'partai', 'iya', 'kaann', 'prabowo', 'putar']",-22,negatif,-1,-1,negatif
semoga pemimpin yang terpilih dapat amanah dan jujur quot aminquot,"['moga', 'pimpin', 'pilih', 'amanah', 'jujur', 'quot', 'aminquot']",7,positif,1,1,positif
saya sekarang harus jujur memang anis yang cocok jadi presiden,"['jujur', 'anis', 'cocok', 'presiden']",7,positif,1,1,positif
andai semua masyarakat pintar dan subjektif terhadap apa yang telah terjadi saat ini pasti amin akan melenggang hanya dengan 1 putaran tapi sayangnya masyarakat banyak kepentingan dengan pemilihan ini semoga apa yang dicitakan pak anies di ridhoi allah dan melenggang hanya dengan 1putaran,"['andai', 'masyarakat', 'pintar', 'subjektif', 'amin', 'lenggang', '1', 'putar', 'sayang', 'masyarakat', 'penting', 'pilih', 'moga', 'cita', 'anies', 'ridhoi', 'allah', 'lenggang', '1putaran']",9,positif,1,1,positif
owalaahh wowo dmna debat itu adu argumen amp gagasan bukan sentimen debat kok malah curhat jadi akhirnya senjata makan tuan niat memojokkan yang ada malah diulti sama pak anis kelihatan yang mana calon yang punya kematangan berpikir amp selalu tenang dalam menjawab pertanyaan,"['owalaahh', 'wowo', 'dmna', 'debat', 'adu', 'argumen', 'amp', 'gagas', 'sentimen', 'debat', 'curhat', 'senjata', 'makan', 'tuan', 'niat', 'pojok', 'diulti', 'anis', 'calon', 'matang', 'pikir', 'amp', 'tenang']",-5,negatif,-1,1,positif
yang komen pasukan anis semua ganjar mahfud tetap pilihan hati,"['komen', 'pasu', 'anis', 'ganjar', 'mahfud', 'pilih', 'hati']",0,netral,0,1,positif
anies baswedan untuk debat pertama terbaik diantara capres lainnya secara keseluruhan penyampaian gagasan pertanyaan dan jawaban dari audensi maupun capres lain diulas dengan sangat cerdas smart berkualitas dan objektifbrcapres yang sosoknya cerdas smart dan visioner,"['anies', 'baswedan', 'debat', 'baik', 'capres', 'sampai', 'gagas', 'audensi', 'capres', 'ulas', 'cerdas', 'smart', 'kualitas', 'objektifbrcapres', 'sosok', 'cerdas', 'smart', 'visioner']",7,positif,1,1,positif
muhammadadityaarifin4kalau seperti kata anda nnti kita lihat di jakarta yang memilih anies seberapa banyak,"['muhammadadityaarifin4kalau', 'nnti', 'lihat', 'jakarta', 'pilih', 'anies']",1,positif,1,1,positif
pak anis amin,"['anis', 'amin']",0,netral,0,1,positif
bodoh sekali anies quot ikn bukan untuk rakyat quot,"['bodoh', 'anies', 'quot', 'ikn', 'rakyat', 'quot']",0,netral,0,1,positif
masyaallahbenar dugaan kami pasti pak prabowo di serang dua kubu ini yakni ada yang sok pintar serta berlebihan padahal belum tentu bisa melaksanakannya alias ton kosong nyaring bunyinya juga menyinggung tentang mas gibran padahal mas gibran tidak salah memang sih dari sekian bintang yang bersinar hanya mas gibran yang paling bersinar mas gibran bagaikan malaikat dan berjiwa ksatria dan mas gibran itu mungkin sengaja di utus oleh tuhan untuk menerangi bumi atau memberi contoh dengan kepribadiannya yang kuat juga semangat kerjanya yang luar biasa serta tidak sombong walaupun dia anak presiden dan ada juga yang bertanya tentang masa lalu padahal belum tentu pak prabowo itu otak dari semua kejadian tsbok,"['masyaallahbenar', 'duga', 'prabowo', 'serang', 'kubu', 'sok', 'pintar', 'laksana', 'alias', 'ton', 'kosong', 'nyaring', 'bunyi', 'singgung', 'mas', 'gibran', 'mas', 'gibran', 'salah', 'sih', 'sekian', 'bintang', 'sinar', 'mas', 'gibran', 'sinar', 'mas', 'gibran', 'malaikat', 'jiwa', 'ksatria', 'mas', 'gibran', 'sengaja', 'utus', 'tuhan', 'rang', 'bumi', 'contoh', 'pribadi', 'kuat', 'semangat', 'kerja', 'sombong', 'anak', 'presiden', 'prabowo', 'otak', 'jadi', 'tsbok']",-15,negatif,-1,-1,negatif
alhamdullah komen nya dukung anies smua,"['alhamdullah', 'komen', 'nya', 'dukung', 'anies', 'smua']",4,positif,1,1,positif
bukan berarti yang pandai berbicara hanya bisa retorika katakata doang tanpa bisa tegas brbukan berarti pula yang tidak pandai bicara itu orang yang tegasbrorg yang tidak lugas dalam berbicara berarti dia bingung dengan isi kepalanya sendiri orang yang tidak punya isi kepala saat berkuasa nanti hanya bisa menerima saran dan masukan dari orangorang disekitarnya dan kita tau dalam politik semua berbasis kepentingan bahaya bila pemimpin tidak punya isi kepala dan hanya menerima hasutan2 dari orangorang disekitarnya,"['pandai', 'bicara', 'retorika', 'katakata', 'doang', 'brbukan', 'pandai', 'bicara', 'orang', 'tegasbrorg', 'lugas', 'bicara', 'bingung', 'isi', 'kepala', 'orang', 'isi', 'kepala', 'kuasa', 'terima', 'saran', 'masuk', 'orangorang', 'sekitar', 'tau', 'politik', 'bas', 'penting', 'bahaya', 'pimpin', 'isi', 'kepala', 'terima', 'hasutan2', 'orangorang', 'sekitar']",-13,negatif,-1,-1,negatif
asalkan tidak merubah yang sudah bagus dan baik yaa,"['rubah', 'bagus', 'yaa']",-2,negatif,-1,1,positif
aneh sama warga indonesiadia mengakui pak anies cerdastapi malah jelekkan cuma menang teoriprakteknya 0 bagaimana cara dapat banyak penghargaan tapi enggak ada prakteknyaatau memang orang indonesia enggak suka dipimpin orang cerdas seperti negara maju y,"['aneh', 'warga', 'indonesiadia', 'aku', 'anies', 'cerdastapi', 'jelek', 'menang', 'teoriprakteknya', '0', 'harga', 'prakteknyaatau', 'orang', 'indonesia', 'suka', 'pimpin', 'orang', 'cerdas', 'negara', 'maju', 'y']",0,netral,0,1,positif
ganjar dan anis menonjol dalam berargumentasi dari sisi ketenangan sedangkan prabowo terkadang tidak mampu mengelolah emosional dalam menanggapi namun pada sisi ketepatan dan kepadatan argumen saya kira lebih unggul ganjar karena realistis memandang sebuah problem sedangkan anis terkadang terkesan menggampangkan satu problem sehingga lebih kedengaran banyak melebar dan rasarasanya agak susah mewujudkan gagasannya,"['ganjar', 'anis', 'tonjol', 'argumentasi', 'sisi', 'tenang', 'prabowo', 'terkadang', 'elo', 'emosional', 'tanggap', 'sisi', 'tepat', 'padat', 'argumen', 'unggul', 'ganjar', 'realistis', 'pandang', 'problem', 'anis', 'terkadang', 'kes', 'gampang', 'problem', 'dengar', 'lebar', 'rasarasanya', 'susah', 'wujud', 'gagas']",15,positif,1,1,positif
please lah bangsa n negara jangan pilih anies biarlah cuma jakarta jadi korban hasil kepemimpinannya yang bobrok jangan seluruh bangsa indonesia th itu lama kalo salah pemimpin habis uang rakyat dipakai untuk halhal yang tidak berguna ingat enggak tugu yang dibangun habis yang habiskan 00juta tapi hasilnya ditertawain oleh seluruh negeri bikin begitu saja 00jt melayang belum lagi proyek2 yang lebih besar lg menangis kalian semua nanti percayalah rakat jakarta sudah alami,"['please', 'bangsa', 'n', 'negara', 'pilih', 'anies', 'biar', 'jakarta', 'korban', 'hasil', 'pimpin', 'bobrok', 'bangsa', 'indonesia', 'th', 'kalo', 'salah', 'pimpin', 'habis', 'uang', 'rakyat', 'pakai', 'halhal', 'guna', 'tugu', 'bangun', 'habis', 'habis', '00juta', 'hasil', 'ditertawain', 'negeri', 'bikin', '00jt', 'layang', 'proyek2', 'lg', 'menang', 'percaya', 'rakat', 'jakarta', 'alami']",-15,negatif,-1,-1,negatif
buzzer anies banyak banget,"['buzzer', 'anies', 'banget']",1,positif,1,1,positif
gua jujur sebagai orang dewasa gua tau dan dengan sangat jelas kelebihan dan kekurangan dari masingmasing paslon jadi seharusnya enggak terlalu membesarbesarkan salah satu pihak,"['gua', 'jujur', 'orang', 'dewasa', 'gua', 'tau', 'lebih', 'kurang', 'masingmasing', 'paslon', 'membesarbesarkan', 'salah']",-11,negatif,-1,-1,negatif
pak ganjar lah yang mengingat pendidikan dan kesejahteraan untuk guru dalam visi misinya bismillah pak ganjar pak mahfudz menang aamiinn,"['ganjar', 'didik', 'sejahtera', 'guru', 'visi', 'misi', 'bismillah', 'ganjar', 'mahfudz', 'menang', 'aamiinn']",12,positif,1,1,positif
kagum dengan pakai anies,"['kagum', 'pakai', 'anies']",2,positif,1,1,positif
saya sebagai distributor pupuk organik cair merek cakra sama ferthy plus mengucapkan banyak terima melayani penjualan seluruh wilayah jawa dan luar jawa terima kasih,"['distributor', 'pupuk', 'organik', 'cair', 'merek', 'cakra', 'ferthy', 'plus', 'terima', 'layan', 'jual', 'wilayah', 'jawa', 'jawa', 'terima', 'kasih']",7,positif,1,1,positif
pak prabowo mau coba2 ulti pak anies di ulti balik ngamuk,"['prabowo', 'coba2', 'ulti', 'anies', 'ulti', 'ngamuk']",0,netral,0,0,netral
sesudah melihat gagasan dari ketiga calon presiden hati nurani saya memilih anies baswedan jadi presiden ri insyaallah,"['gagas', 'tiga', 'calon', 'presiden', 'hati', 'nurani', 'pilih', 'anies', 'baswedan', 'presiden', 'ri', 'insyaallah']",6,positif,1,1,positif
pak anies cerdas dan berkualitas,"['anies', 'cerdas', 'kualitas']",4,positif,1,1,positif
siapapun presidennya nantibrsemoga segala bantuan sosial jaminan kesehatan beasiswa pendidikan makin maju makin debenahi biar meratabrbrsemua orang tau masa debat begini mengomong manisbrkita enggak tau janji mana yang ditepati,"['presiden', 'nantibrsemoga', 'bantu', 'sosial', 'jamin', 'sehat', 'beasiswa', 'didik', 'maju', 'debenahi', 'biar', 'meratabrbrsemua', 'orang', 'tau', 'debat', 'omong', 'manisbrkita', 'tau', 'janji', 'tepat']",-7,negatif,-1,-1,negatif
pak anies bicara pakai senyumanbrpak prabowo bicara pakai emosibrpak ganjar bicara cari aman,"['anies', 'bicara', 'pakai', 'senyumanbrpak', 'prabowo', 'bicara', 'pakai', 'emosibrpak', 'ganjar', 'bicara', 'cari', 'aman']",-1,negatif,-1,-1,negatif
pak anies kelihatan kepemimpinan yang kuat untuk keadilan seluruh rakyat indonesiabrwaktu bahas masalah korupsi hanya prabowo yang ngambang jawabannya pak ganjar lumayan tapinl pak anies kelihatan paling tegas memberantas korupsi cmiiw,"['anies', 'pimpin', 'kuat', 'adil', 'rakyat', 'indonesiabrwaktu', 'bahas', 'korupsi', 'prabowo', 'ngambang', 'jawab', 'ganjar', 'lumayan', 'tapinl', 'anies', 'berantas', 'korupsi', 'cmiiw']",-7,negatif,-1,-1,negatif
bagaimana bisa senyum bagaimana bisa tertwa ketika hantaman fitnah dan permainan kata yang menjatuhkan yang di atas ups di atas cie yang dibawah bilang curang,"['senyum', 'tertwa', 'hantam', 'fitnah', 'main', 'jatuh', 'ups', 'cie', 'bawah', 'bilang', 'curang']",-16,negatif,-1,-1,negatif
makanya anis gila senyum tidak jelas,"['anis', 'gila', 'senyum']",-1,negatif,-1,-1,negatif
sayyedfaisalalbantani11 anies mah cuma mengomong doang nol besar eksekusinyabr,"['sayyedfaisalalbantani11', 'anies', 'mah', 'omong', 'doang', 'nol', 'eksekusinyabr']",-7,negatif,-1,-1,negatif
usul buat kpu untuk debat yang akan datang dihadiri oleh perwakilan mahasiswa dan organisasi kemasyarakatan jangan menghadirkan para pendukung biar tertib dan fair,"['usul', 'kpu', 'debat', 'hadir', 'wakil', 'mahasiswa', 'organisasi', 'masyarakat', 'hadir', 'dukung', 'biar', 'tertib', 'fair']",10,positif,1,1,positif
pilih presiden yang pintar dan cerdasjuga partai yang berkualitas,"['pilih', 'presiden', 'pintar', 'cerdasjuga', 'partai', 'kualitas']",5,positif,1,1,positif
anies mantap,"['anies', 'mantap']",5,positif,1,1,positif
bismillah pak anis,"['bismillah', 'anis']",4,positif,1,1,positif
dari debat kali ini menampak jelas mana capres yang intelektualnya tinggi dan mana yang alakadarnya amin ri1 2024,"['debat', 'kali', 'tampak', 'capres', 'intelektual', 'alakadarnya', 'amin', 'ri1', '2024']",4,positif,1,1,positif
mohon maaf jawaban pak prabowo hampir semuanya tidak relevan dan tidak menjawab pertanyaan sayang saja waktu yang masih sisa tidak dipergunakan dengan baik,"['mohon', 'maaf', 'prabowo', 'relevan', 'sayang', 'sisa']",-5,negatif,-1,-1,negatif
di komentarr banyak banget pilih aniss mendukung aniss tapi di komentar hanya bisa menilai dari cara bicaranyaa dari cara kepintaran mengomong tapi tidak dalam bekerja yang baik pemimpin tertinggi di indonesia yang di butuhkan adalah kerja nya yang nyata dan janji nya yang bukti mungkin masyarakan sudah melihat kinerja pak anis dan pakai ganjar tapi pak prabowo lah yang akan menjadi indonesia lebih kuat indonesia yang lebih kerja nyata dan indonesia bakal ada pemimpin yang bekerja nyata dan janjinya nyata karena prabowo tidak mencarii gaji dari presiden tapi prabowo hanya ingin melihat indonesia lebih kuat damai dan mengirangi kemiskinan dan hancurkan koropsii,"['komentarr', 'banget', 'pilih', 'aniss', 'dukung', 'aniss', 'komentar', 'nilai', 'bicaranyaa', 'pintar', 'omong', 'pimpin', 'tinggi', 'indonesia', 'butuh', 'kerja', 'nya', 'nyata', 'janji', 'nya', 'bukti', 'masyarakan', 'kerja', 'anis', 'pakai', 'ganjar', 'prabowo', 'indonesia', 'kuat', 'indonesia', 'kerja', 'nyata', 'indonesia', 'pimpin', 'nyata', 'janji', 'nyata', 'prabowo', 'cari', 'gaji', 'presiden', 'prabowo', 'indonesia', 'kuat', 'damai', 'mengirangi', 'miskin', 'hancur', 'koropsii']",6,positif,1,1,positif
orang pintar itu bisa di lihat dari cara bicara dan rekam jejak dari masa lalu pak anies baswedan memiliki itu,"['orang', 'pintar', 'lihat', 'bicara', 'rekam', 'jejak', 'anies', 'baswedan', 'milik']",3,positif,1,1,positif
jovanrobertho0 kalau punya kuota dipakai untuk cari rekam jejak kerja ketiga capres itu kalau orang pintar dan cerdas tapi kalau enggak cerdas ya maklum saja komennya kayak kamu,"['jovanrobertho0', 'kuota', 'pakai', 'cari', 'rekam', 'jejak', 'kerja', 'tiga', 'capres', 'orang', 'pintar', 'cerdas', 'cerdas', 'ya', 'maklum', 'komennya', 'kayak']",-2,negatif,-1,-1,negatif
urusan debat mah panggungnya capres sih tukang bual rakyat sudah cerdas tidak mudah percaya bualan manies sudah enggak meta bos,"['urus', 'debat', 'mah', 'panggung', 'capres', 'sih', 'tukang', 'bual', 'rakyat', 'cerdas', 'mudah', 'percaya', 'bual', 'manies', 'meta', 'bos']",1,positif,1,1,positif
pak anis oke banget mamtapp,"['anis', 'oke', 'banget', 'mamtapp']",3,positif,1,1,positif
anis top dan santai dengan gagasan pengetahuan ny3 dan pengalaman yang di iringi rekam jejak yang nyata,"['anis', 'top', 'santai', 'gagas', 'tahu', 'ny3', 'alam', 'iring', 'rekam', 'jejak', 'nyata']",9,positif,1,1,positif
anies,['anies'],0,netral,0,1,positif
pak gajar cepat padat kalo mengasih pertaya an sudah kelihatan cerdas dan tegas enggak ragu lagi sama pak ganjar enggak bayak janji tapi buat krj yang pasti,"['gajar', 'cepat', 'padat', 'kalo', 'asih', 'pertaya', 'an', 'cerdas', 'ragu', 'ganjar', 'bayak', 'janji', 'krj']",1,positif,1,1,positif
pak anies baswedan luar biasa,"['anies', 'baswedan']",0,netral,0,1,positif
sudah jelas pas gaya debat sama ahok dengan janji dan omongan apalah tapi ah sudahlah saya sebagai warga jakarta sudah melihat sendiri bagaimana hasil kerjanya dia bagaimana berbanding jauh sekali dengan hasil dari gubernur ahok selama menjadi gubernur jakarta,"['pas', 'gaya', 'debat', 'ahok', 'janji', 'omong', 'apa', 'ah', 'warga', 'jakarta', 'hasil', 'kerja', 'banding', 'hasil', 'gubernur', 'ahok', 'gubernur', 'jakarta']",7,positif,1,1,positif
mohon diakomodasi saran kami rakyat kecil yang ingin melihat siapa capres yang bisa mengantarkan indonesia menjadi negara maju brbrmohon debat kedepan jangan impromptu presiden itu adalah kerja tim tidak dikasih pertanyaan langsung jawab seperti itu share temanya share pertanyaannya terbuka kaitkan dengan masalah riil yang dihadapi sekarang dan pandangan kedepan setiap kandidat capres menyiapkan konsep terbaiknya dengan diskusi dengan para ahli di timnya fungsi presiden itu mepertimbangkan konsep bernegara yang terbaik dari tim ahlinya dan yang di adu adalah konsep bernegaranya bukan dari kepalanya sendiri ini bukan cerdas cermat sma ini menentukan nahkoda kapal besar indonesiabrbrmohon dengan sangat diakomodir untuk debat selanjutnyabrbrterima kasih,"['mohon', 'akomodasi', 'saran', 'rakyat', 'capres', 'antar', 'indonesia', 'negara', 'maju', 'brbrmohon', 'debat', 'depan', 'impromptu', 'presiden', 'kerja', 'tim', 'kasih', 'langsung', 'share', 'tema', 'share', 'tanya', 'buka', 'kait', 'riil', 'hadap', 'pandang', 'depan', 'kandidat', 'capres', 'konsep', 'baik', 'diskusi', 'ahli', 'tim', 'fungsi', 'presiden', 'mepertimbangkan', 'konsep', 'negara', 'baik', 'tim', 'ahli', 'adu', 'konsep', 'negara', 'kepala', 'cerdas', 'cermat', 'sma', 'tentu', 'nahkoda', 'kapal', 'indonesiabrbrmohon', 'diakomodir', 'debat', 'selanjutnyabrbrterima', 'kasih']",10,positif,1,1,positif
wkwkwk bergabung youtube 4 jam yang lalu kelamaan kalau diskusi dengan tim ahli masing2 yang diuji kualitas calon pemimpin jadi harus cepat menjawab persoalan2 tanpa bergantung dengan timnya beberapa kasus riil membutuhkan presiden yang harus cepat tanggap memberikan kebijakan yang efektif dan efesien dalam menyelesaikan masalah,"['wkwkwk', 'gabung', 'youtube', '4', 'jam', 'diskusi', 'tim', 'ahli', 'masing2', 'uji', 'kualitas', 'calon', 'pimpin', 'cepat', 'persoalan2', 'gantung', 'tim', 'riil', 'butuh', 'presiden', 'cepat', 'tanggap', 'bijak', 'efektif', 'efesien', 'selesai']",-1,negatif,-1,1,positif
justru paling bagus debat seperti ini menunjukkan kualitas asli masingmasing capres nanti kalau sudah jadi presiden pasti akan ada desakan pertanyaan media atau masyarakat terkait isu2 yang sedang terjadi itu harus langsung dijawab dengan bijak dan lugas yang membuat tenang masyarakat bukan planga plongo bilang nanti jawabannya atau bilang kok tanya saya,"['bagus', 'debat', 'kualitas', 'asli', 'masingmasing', 'capres', 'presiden', 'desa', 'media', 'masyarakat', 'kait', 'isu2', 'langsung', 'bijak', 'lugas', 'tenang', 'masyarakat', 'planga', 'plongo', 'bilang', 'jawab', 'bilang']",19,positif,1,1,positif
